"fac","hospital_name","folder_name","filename","local_path","doc_date","classification","confidence","reasoning","prescreen","ocr_time_s","llm_time_s","word_count","text_preview"
"969","WHITBY ONT SHORES CENTRE MH SCIENCE","969_WHITBY_ONT_SHORES_CENTRE_MH_SCIENCE","2017-06-14_board_minutes.pdf","roles/minutes/outputs/extracted/969_WHITBY_ONT_SHORES_CENTRE_MH_SCIENCE/2017-06-14_board_minutes.pdf","2017-06-14","MinutesOnly","high","The document contains a 'Board of Directors' header, an explicit attendance block with named individuals listed as present and absent, and ends with a closing statement.",NA,3.61,6.85,700,"cS Board of Directors Minutes . Wednesday June 14, 2017 Ontario Shores Executive Boardroom Centre for Mental Health Sciences In Attendance: Barbara Cooney Past-Chair Tahira Hassan Vice-Chair Andrew Ar"
"969","WHITBY ONT SHORES CENTRE MH SCIENCE","969_WHITBY_ONT_SHORES_CENTRE_MH_SCIENCE","2018-05-16_board_minutes.pdf","roles/minutes/outputs/extracted/969_WHITBY_ONT_SHORES_CENTRE_MH_SCIENCE/2018-05-16_board_minutes.pdf","2018-05-16","MinutesOnly","high","Document contains a Board of Directors header with a past meeting date, an explicit attendance block immediately following the header, and ends with a closing statement.",NA,2.23,5.64,497,"i. DRAFT Board of Directors Minutes . Wednesday May 16, 2018 Ontario Shores Teleconference Centre for Mental Health Sciences In Attendance: Michael Boyce Chair Barb Cooney Past-Chair Viraj Desai Membe"
"969","WHITBY ONT SHORES CENTRE MH SCIENCE","969_WHITBY_ONT_SHORES_CENTRE_MH_SCIENCE","2018-05-09_board_minutes.pdf","roles/minutes/outputs/extracted/969_WHITBY_ONT_SHORES_CENTRE_MH_SCIENCE/2018-05-09_board_minutes.pdf","2018-05-09","MinutesOnly","high","Document contains a Board of Directors header, an explicit attendance block with named individuals, and ends at an adjournment statement.",NA,3.34,6.19,700,"cS Board of Directors Minutes . Wednesday May 9, 2018 Ontario Shores Executive Boardroom Centre for Mental Health Sciences In Attendance: Michael Boyce Chair Barbara Cooney Past-Chair JoAnne Butler Me"
"969","WHITBY ONT SHORES CENTRE MH SCIENCE","969_WHITBY_ONT_SHORES_CENTRE_MH_SCIENCE","2018-04-14_board_minutes.pdf","roles/minutes/outputs/extracted/969_WHITBY_ONT_SHORES_CENTRE_MH_SCIENCE/2018-04-14_board_minutes.pdf","2018-04-14","MinutesOnly","high","The document contains a 'Board of Directors' header with a past meeting date, an explicit attendance block immediately following the header, and ends at an adjournment statement.",NA,1.71,5.04,268,"S DRAFT Board of Directors Minutes ; Saturday April 14, 2018 Ontario Shores Kingbridge Conference Centre Centre for Mental Health Sciences In Attendance: Michael Boyce Chair Tahira Hassan Vice-Chair B"
"969","WHITBY ONT SHORES CENTRE MH SCIENCE","969_WHITBY_ONT_SHORES_CENTRE_MH_SCIENCE","2018-03-14_board_minutes.pdf","roles/minutes/outputs/extracted/969_WHITBY_ONT_SHORES_CENTRE_MH_SCIENCE/2018-03-14_board_minutes.pdf","2018-03-14","MinutesOnly","high","The document contains a 'Board of Directors' header with a past meeting date, an explicit attendance block immediately following the header, and ends at an adjournment statement.",NA,3.3,6.78,695,"cS Board of Directors Minutes . Wednesday March 14, 2018 Ontario Shores Executive Boardroom Centre for Mental Health Sciences In Attendance: Michael Boyce Chair Tahira Hassan Vice-Chair Barbara Cooney"
"969","WHITBY ONT SHORES CENTRE MH SCIENCE","969_WHITBY_ONT_SHORES_CENTRE_MH_SCIENCE","2018-02-14_board_minutes.pdf","roles/minutes/outputs/extracted/969_WHITBY_ONT_SHORES_CENTRE_MH_SCIENCE/2018-02-14_board_minutes.pdf","2018-02-14","MinutesOnly","high","The document contains a 'Board of Directors' header with a past meeting date, an explicit attendance block immediately following the header, and ends at an adjournment statement.",NA,3.05,6.45,591,"cS Board of Directors Minutes ; Wednesday February 14, 2018 Ontario Shores Executive Boardroom Centre for Mental Health Sciences In Attendance: Michael Boyce Chair Tahira Hassan (telec) Vice-Chair Bar"
"969","WHITBY ONT SHORES CENTRE MH SCIENCE","969_WHITBY_ONT_SHORES_CENTRE_MH_SCIENCE","2018-01-10_board_minutes.pdf","roles/minutes/outputs/extracted/969_WHITBY_ONT_SHORES_CENTRE_MH_SCIENCE/2018-01-10_board_minutes.pdf","2018-01-10","MinutesOnly","high","Document contains a 'Board of Directors' header with a past meeting date, an explicit attendance block immediately after the header, and ends at an adjournment statement.",NA,4.42,6.71,700,"cS Board of Directors Minutes ; Wednesday January 10, 2018 Ontario Shores Executive Boardroom Centre for Mental Health Sciences In Attendance: Michael Boyce Chair Tahira Hassan Vice-Chair Barbara Coon"
"969","WHITBY ONT SHORES CENTRE MH SCIENCE","969_WHITBY_ONT_SHORES_CENTRE_MH_SCIENCE","2017-11-08_board_minutes.pdf","roles/minutes/outputs/extracted/969_WHITBY_ONT_SHORES_CENTRE_MH_SCIENCE/2017-11-08_board_minutes.pdf","2017-11-08","MinutesOnly","high","The document contains a 'Board of Directors' header with a past meeting date, an explicit attendance block immediately following the header, and ends at an adjournment statement.",NA,3.29,6.88,689,"cS Board of Directors Minutes ; Wednesday November 8, 2017 Ontario Shores Executive Boardroom Centre for Mental Health Sciences In Attendance: Michael Boyce Chair Barbara Cooney Past-Chair Andrew Arif"
"969","WHITBY ONT SHORES CENTRE MH SCIENCE","969_WHITBY_ONT_SHORES_CENTRE_MH_SCIENCE","2017-10-11_board_minutes.pdf","roles/minutes/outputs/extracted/969_WHITBY_ONT_SHORES_CENTRE_MH_SCIENCE/2017-10-11_board_minutes.pdf","2017-10-11","MinutesOnly","high","The document contains a Board of Directors header, an explicit attendance block with named individuals, and ends at an adjournment statement.",NA,3.77,6.34,700,"i. Board of Directors Minutes Ss Wednesday October 11, 2017 Ontario Shores Executive Boardroom Centre for Mental Health Sciences In Attendance: Michael Boyce Chair Tahira Hassan Vice-Chair Barbara Coo"
"969","WHITBY ONT SHORES CENTRE MH SCIENCE","969_WHITBY_ONT_SHORES_CENTRE_MH_SCIENCE","2017-09-13_board_minutes.pdf","roles/minutes/outputs/extracted/969_WHITBY_ONT_SHORES_CENTRE_MH_SCIENCE/2017-09-13_board_minutes.pdf","2017-09-13","MinutesOnly","high","Document contains a Board of Directors header, an explicit attendance block with named individuals, and ends with a closing statement.",NA,5.37,46.03,700,"i. Board of Directors Minutes Ss Wednesday September 13, 2017 Ontario Shores Executive Boardroom Centre for Mental Health Sciences In Attendance: Michael Boyce Chair Tahira Hassan Vice-Chair Barbara C"
"969","WHITBY ONT SHORES CENTRE MH SCIENCE","969_WHITBY_ONT_SHORES_CENTRE_MH_SCIENCE","2017-06-14_board_minutes_v2.pdf","roles/minutes/outputs/extracted/969_WHITBY_ONT_SHORES_CENTRE_MH_SCIENCE/2017-06-14_board_minutes_v2.pdf","2017-06-14","MinutesOnly","high","The document contains a 'Board of Directors' header, an explicit attendance block with named individuals listed as present or in attendance, and ends at the adjournment statement.",NA,6.19,6.81,700,"i Ontario Shores Centre for Mental Health Sciences Ontario Shores Centre for Mental Health Sciences Minutes of the Annual General Meeting June 14, 2017 1600 — 1635 hours Conference Room D & E In Atten"
"969","WHITBY ONT SHORES CENTRE MH SCIENCE","969_WHITBY_ONT_SHORES_CENTRE_MH_SCIENCE","2017-05-10_board_minutes.pdf","roles/minutes/outputs/extracted/969_WHITBY_ONT_SHORES_CENTRE_MH_SCIENCE/2017-05-10_board_minutes.pdf","2017-05-10","MinutesOnly","high","The document contains a Board of Directors header with a past meeting date, an explicit attendance block immediately following the header, and ends at an adjournment statement.",NA,4.69,6.69,700,"cS Board of Directors Minutes : Wednesday May 10, 2017 Ontario Shores Executive Boardroom Centre for Mental Health Sciences In Attendance: Barbara Cooney Chair Michael Boyce Vice-Chair JoAnne Butler M"
"969","WHITBY ONT SHORES CENTRE MH SCIENCE","969_WHITBY_ONT_SHORES_CENTRE_MH_SCIENCE","2017-03-08_board_minutes.pdf","roles/minutes/outputs/extracted/969_WHITBY_ONT_SHORES_CENTRE_MH_SCIENCE/2017-03-08_board_minutes.pdf","2017-03-08","MinutesOnly","high","Document contains a Board of Directors header with a past meeting date, an explicit attendance block immediately following the header, and ends at an adjournment statement.",NA,4.11,6.61,700,"cS Board of Directors Minutes . Wednesday March 8, 2017 Ontario Shores Executive Boardroom Centre for Mental Health Sciences In Attendance: Barbara Cooney Chair Michael Boyce Vice-Chair Viraj Desai Me"
"969","WHITBY ONT SHORES CENTRE MH SCIENCE","969_WHITBY_ONT_SHORES_CENTRE_MH_SCIENCE","2017-02-08_board_minutes.pdf","roles/minutes/outputs/extracted/969_WHITBY_ONT_SHORES_CENTRE_MH_SCIENCE/2017-02-08_board_minutes.pdf","2017-02-08","MinutesOnly","high","Document contains a Board of Directors header, an explicit attendance block with named individuals, and ends at an adjournment statement.",NA,4.39,6.24,700,"cS Board of Directors Minutes ; Wednesday February 8, 2017 Ontario Shores Executive Boardroom Centre for Mental Health Sciences In Attendance: Barbara Cooney Chair Michael Boyce Vice-Chair Michael Net"
"969","WHITBY ONT SHORES CENTRE MH SCIENCE","969_WHITBY_ONT_SHORES_CENTRE_MH_SCIENCE","2017-01-11_board_minutes.pdf","roles/minutes/outputs/extracted/969_WHITBY_ONT_SHORES_CENTRE_MH_SCIENCE/2017-01-11_board_minutes.pdf","2017-01-11","MinutesOnly","high","The document contains a 'Board of Directors' header, an explicit attendance block with named individuals listed, and ends at the adjournment statement.",NA,4.65,6.57,700,"cS Board of Directors Minutes ; Wednesday January 11, 2017 Ontario Shores Executive Boardroom Centre for Mental Health Sciences In Attendance: Barbara Cooney Chair Michael Boyce Vice-Chair Michael Net"
"969","WHITBY ONT SHORES CENTRE MH SCIENCE","969_WHITBY_ONT_SHORES_CENTRE_MH_SCIENCE","2016-11-09_board_minutes.pdf","roles/minutes/outputs/extracted/969_WHITBY_ONT_SHORES_CENTRE_MH_SCIENCE/2016-11-09_board_minutes.pdf","2016-11-09","MinutesOnly","high","The document contains a 'Board of Directors' header with a past meeting date, an explicit attendance block immediately following the header, and ends at an adjournment statement.",NA,3.22,6.79,700,"cS Board of Directors Minutes ; Wednesday November 9, 2016 Ontario Shores Executive Boardroom Centre for Mental Health Sciences In Attendance: Barbara Cooney Chair Michael Boyce Vice-Chair Michael Net"
"969","WHITBY ONT SHORES CENTRE MH SCIENCE","969_WHITBY_ONT_SHORES_CENTRE_MH_SCIENCE","2016-09-14_board_minutes.pdf","roles/minutes/outputs/extracted/969_WHITBY_ONT_SHORES_CENTRE_MH_SCIENCE/2016-09-14_board_minutes.pdf","2016-09-14","MinutesOnly","high","Document contains a Board of Directors header, an explicit attendance block with named individuals, and ends at an adjournment statement.",NA,4.57,6.2,700,"cS Board of Directors Minutes ; Wednesday September 14, 2016 Ontario Shores Executive Boardroom Centre for Mental Health Sciences In Attendance: Barbara Cooney Chair Michael Boyce Vice-Chair Michael N"
"969","WHITBY ONT SHORES CENTRE MH SCIENCE","969_WHITBY_ONT_SHORES_CENTRE_MH_SCIENCE","2016-06-08_board_minutes.pdf","roles/minutes/outputs/extracted/969_WHITBY_ONT_SHORES_CENTRE_MH_SCIENCE/2016-06-08_board_minutes.pdf","2016-06-08","MinutesOnly","high","The document contains a Board of Directors header, an explicit attendance block with named individuals listed as present and absent, and ends at an adjournment statement.",NA,4.11,6.59,700,"S Board of Directors Minutes ; Wednesday June 8, 2016 Ontario Shores Executive Boardroom Centre for Mental Health Sciences In Attendance: Barbara Cooney Chair Michael Boyce Vice-Chair Michael Nettleto"
"969","WHITBY ONT SHORES CENTRE MH SCIENCE","969_WHITBY_ONT_SHORES_CENTRE_MH_SCIENCE","2016-05-11_board_minutes.pdf","roles/minutes/outputs/extracted/969_WHITBY_ONT_SHORES_CENTRE_MH_SCIENCE/2016-05-11_board_minutes.pdf","2016-05-11","MinutesOnly","high","The document contains a 'Board of Directors' header, an explicit attendance block with named individuals listed, and ends with a closing statement (adjournment) without any content outside the minutes record.",NA,4.77,7.08,700,"S Board of Directors Minutes ; Wednesday May 11, 2016 Ontario Shores Executive Boardroom Centre for Mental Health Sciences In Attendance: Barbara Cooney Chair Michael Boyce Vice-Chair JoAnne Butler Me"
"969","WHITBY ONT SHORES CENTRE MH SCIENCE","969_WHITBY_ONT_SHORES_CENTRE_MH_SCIENCE","2016-03-09_board_minutes.pdf","roles/minutes/outputs/extracted/969_WHITBY_ONT_SHORES_CENTRE_MH_SCIENCE/2016-03-09_board_minutes.pdf","2016-03-09","MinutesOnly","high","The document contains a 'Board of Directors' header, an explicit attendance block with named individuals listed as present and absent, and ends with a closing statement.",NA,4.01,6.47,700,"cS Board of Directors Minutes . Wednesday March 9, 2016 Ontario Shores Executive Boardroom Centre for Mental Health Sciences In Attendance: Barbara Cooney Chair Michael Boyce Vice-Chair Michael Nettle"
"969","WHITBY ONT SHORES CENTRE MH SCIENCE","969_WHITBY_ONT_SHORES_CENTRE_MH_SCIENCE","2016-02-10_board_minutes.pdf","roles/minutes/outputs/extracted/969_WHITBY_ONT_SHORES_CENTRE_MH_SCIENCE/2016-02-10_board_minutes.pdf","2016-02-10","MinutesOnly","high","Document contains 'Board of Directors' in the header, a dedicated attendance block immediately following the header, and ends with an adjournment statement.",NA,3.86,6.5,700,"cS Board of Directors Minutes ; Wednesday February 10, 2016 Ontario Shores Executive Boardroom Centre for Mental Health Sciences In Attendance: Barb Cooney Chair Michael Boyce Vice-Chair Michael Nettl"
"969","WHITBY ONT SHORES CENTRE MH SCIENCE","969_WHITBY_ONT_SHORES_CENTRE_MH_SCIENCE","2016-01-13_board_minutes.pdf","roles/minutes/outputs/extracted/969_WHITBY_ONT_SHORES_CENTRE_MH_SCIENCE/2016-01-13_board_minutes.pdf","2016-01-13","MinutesOnly","high","The document contains a Board of Directors header, an explicit attendance block, and ends with a closing statement.",NA,5.75,5.89,700,"S Board of Directors Minutes ; Wednesday January 13, 2016 Ontario Shores Executive Boardroom Centre for Mental Health Sciences In Attendance: Barb Cooney Chair Michael Boyce Vice-Chair Michael Nettlet"
"826","KENORA LAKE OF THE WOODS","826_KENORA_LAKE_OF_THE_WOODS","2015-09-03_board_minutes.pdf","roles/minutes/outputs/extracted/826_KENORA_LAKE_OF_THE_WOODS/2015-09-03_board_minutes.pdf","2015-09-03","MinutesOnly","high","The document contains a 'PRESENT' attendance block immediately following the header, and ends with an adjournment statement.",NA,3.58,6.33,700,"LAKE OF THE WOODS DISTRICT HOSPITAL Regular Meeting of the Board of Directors Thursday, September 3, 2015 LWDH Boardroom PRESENT: D. Carrie (Chair), C. Gasparini, S. Moreau, M. Balcaen, D. Makowsky, J"
"826","KENORA LAKE OF THE WOODS","826_KENORA_LAKE_OF_THE_WOODS","2015-10-08_board_minutes.pdf","roles/minutes/outputs/extracted/826_KENORA_LAKE_OF_THE_WOODS/2015-10-08_board_minutes.pdf","2015-10-08","MinutesOnly","high","The document contains a 'PRESENT' attendance block immediately following the Board of Directors header, and ends with an adjournment statement.",NA,3.93,6.36,700,"LAKE OF THE WOODS DISTRICT HOSPITAL Regular Meeting of the Board of Directors Thursday, October 8, 2015 LWDH Boardroom PRESENT: M. Balcaen, D. Carrie (Chair), K. Dawe, Dr. S. Foidart, C. Gasparini, Dr"
"826","KENORA LAKE OF THE WOODS","826_KENORA_LAKE_OF_THE_WOODS","2015-11-05_board_minutes.pdf","roles/minutes/outputs/extracted/826_KENORA_LAKE_OF_THE_WOODS/2015-11-05_board_minutes.pdf","2015-11-05","MinutesOnly","high","The document contains a 'PRESENT' attendance block immediately following the Board of Directors header, and ends with an adjournment statement.",NA,3.88,6.37,700,"LAKE OF THE WOODS DISTRICT HOSPITAL Regular Meeting of the Board of Directors Thursday, November 5, 2015 LWDH Boardroom PRESENT: M. Balcaen, D. Carrie (Chair), J. Diamond (arrived at 5:25 p.m.), Dr. S"
"826","KENORA LAKE OF THE WOODS","826_KENORA_LAKE_OF_THE_WOODS","2015-12-03_board_minutes.pdf","roles/minutes/outputs/extracted/826_KENORA_LAKE_OF_THE_WOODS/2015-12-03_board_minutes.pdf","2015-12-03","MinutesOnly","high","The document contains a 'Regular Meeting of the Board of Directors' header, a dedicated attendance block with named individuals listed as present or in attendance, and ends with an adjournment statement.",NA,3.68,7.15,700,"LAKE OF THE WOODS DISTRICT HOSPITAL Regular Meeting of the Board of Directors Thursday, December 3, 2015 LWDH Boardroom PRESENT: M. Balcaen, D. Carrie (Chair), W. Cuthbert (at 5:05 p.m.), K. Dawe, J. "
"826","KENORA LAKE OF THE WOODS","826_KENORA_LAKE_OF_THE_WOODS","2015-03-05_board_minutes.pdf","roles/minutes/outputs/extracted/826_KENORA_LAKE_OF_THE_WOODS/2015-03-05_board_minutes.pdf","2015-03-05","MinutesOnly","high","The document contains a 'PRESENT' attendance block immediately following the header, and ends with an adjournment statement.",NA,3.39,6.17,700,"LAKE OF THE WOODS DISTRICT HOSPITAL Regular Meeting of the Board of Directors Thursday, March 5, 2015 Lake of the Woods District Hospital Boardroom PRESENT: B. Anderson, M. Balcaen, D. Carrie, K. Dawe"
"826","KENORA LAKE OF THE WOODS","826_KENORA_LAKE_OF_THE_WOODS","2015-04-02_board_minutes.pdf","roles/minutes/outputs/extracted/826_KENORA_LAKE_OF_THE_WOODS/2015-04-02_board_minutes.pdf","2015-04-02","MinutesOnly","high","The document contains a 'PRESENT' attendance block immediately following the header, and ends with an adjournment statement.",NA,4.14,6.07,700,"LAKE OF THE WOODS DISTRICT HOSPITAL Regular Meeting of the Board of Directors Thursday, April 2, 2015 Lake of the Woods District Hospital Boardroom PRESENT: B. Anderson, M. Balcaen, D. Carrie, K. Dawe"
"826","KENORA LAKE OF THE WOODS","826_KENORA_LAKE_OF_THE_WOODS","2015-05-07_board_minutes.pdf","roles/minutes/outputs/extracted/826_KENORA_LAKE_OF_THE_WOODS/2015-05-07_board_minutes.pdf","2015-05-07","MinutesOnly","high","The document contains a 'PRESENT' attendance block immediately following the Board of Directors header, and ends with an adjournment statement.",NA,4.01,6.3,700,"LAKE OF THE WOODS DISTRICT HOSPITAL Regular Meeting of the Board of Directors Thursday, May 7, 2015 Lake of the Woods District Hospital Boardroom PRESENT: B. Anderson, M. Balcaen, D. Carrie, K. Dawe, "
"826","KENORA LAKE OF THE WOODS","826_KENORA_LAKE_OF_THE_WOODS","2015-06-04_board_minutes.pdf","roles/minutes/outputs/extracted/826_KENORA_LAKE_OF_THE_WOODS/2015-06-04_board_minutes.pdf","2015-06-04","MinutesOnly","high","The document contains a 'Regular Meeting of the Board of Directors' header, an explicit attendance block immediately following, and ends with an adjournment statement.",NA,5.43,6.67,700,"LAKE OF THE WOODS DISTRICT HOSPITAL Regular Meeting of the Board of Directors Thursday, June 4, 2015 Minis Hall, Super 8 Motel, Kenora, ON PRESENT: B. Anderson, M. Balcaen, D. Carrie, K. Dawe, D. Furl"
"826","KENORA LAKE OF THE WOODS","826_KENORA_LAKE_OF_THE_WOODS","2015-01-08_board_minutes.pdf","roles/minutes/outputs/extracted/826_KENORA_LAKE_OF_THE_WOODS/2015-01-08_board_minutes.pdf","2015-01-08","MinutesOnly","high","The document contains a 'Regular Meeting of the Board of Directors' header, an explicit attendance block with named individuals listed as present, and ends with an adjournment statement.",NA,3.94,6.91,700,"LAKE OF THE WOODS DISTRICT HOSPITAL Regular Meeting of the Board of Directors Thursday, January 8, 2015 Lake of the Woods District Hospital Boardroom PRESENT: B. Anderson, M. Balcaen, D. Carrie, M. Co"
"826","KENORA LAKE OF THE WOODS","826_KENORA_LAKE_OF_THE_WOODS","2015-02-05_board_minutes.pdf","roles/minutes/outputs/extracted/826_KENORA_LAKE_OF_THE_WOODS/2015-02-05_board_minutes.pdf","2015-02-05","MinutesOnly","high","The document contains a 'Regular Meeting of the Board of Directors' header, an explicit attendance block with named individuals listed, and ends with an adjournment statement.",NA,3.25,6.81,700,"LAKE OF THE WOODS DISTRICT HOSPITAL Regular Meeting of the Board of Directors Thursday, February 5, 2015 Lake of the Woods District Hospital Boardroom PRESENT: B. Anderson, M. Balcaen, D. Carrie, C. G"
"826","KENORA LAKE OF THE WOODS","826_KENORA_LAKE_OF_THE_WOODS","2016-03-03_board_minutes.pdf","roles/minutes/outputs/extracted/826_KENORA_LAKE_OF_THE_WOODS/2016-03-03_board_minutes.pdf","2016-03-03","MinutesOnly","high","The document contains a 'PRESENT' attendance block immediately following the Board of Directors header and ends with an adjournment statement.",NA,3.19,6.42,700,"LAKE OF THE WOODS DISTRICT HOSPITAL Regular Meeting of the Board of Directors Thursday, March 3, 2016 LWDH Boardroom PRESENT: M. Balcaen, D. Carrie (Chair), W. Cuthbert, J. Diamond, Dr. B. Kyle, B. Lo"
"826","KENORA LAKE OF THE WOODS","826_KENORA_LAKE_OF_THE_WOODS","2016-04-07_board_minutes.pdf","roles/minutes/outputs/extracted/826_KENORA_LAKE_OF_THE_WOODS/2016-04-07_board_minutes.pdf","2016-04-07","MinutesOnly","high","The document contains a 'Regular Meeting of the Board of Directors' header with a past meeting date, an explicit attendance block immediately following it, and ends with an adjournment statement.",NA,3.67,7.1,700,"LAKE OF THE WOODS DISTRICT HOSPITAL Regular Meeting of the Board of Directors Thursday, April 7, 2016 LWDH Boardroom PRESENT: M. Balcaen, D. Carrie (arrived at 5:45 p.m.), W. Cuthbert, K. Dawe, J. Dia"
"826","KENORA LAKE OF THE WOODS","826_KENORA_LAKE_OF_THE_WOODS","2016-05-05_board_minutes.pdf","roles/minutes/outputs/extracted/826_KENORA_LAKE_OF_THE_WOODS/2016-05-05_board_minutes.pdf","2016-05-05","MinutesOnly","high","The document contains a 'Regular Meeting of the Board of Directors' header, an explicit attendance block with named individuals listed as present and in attendance, and ends with an adjournment statement.",NA,4.61,7.03,700,"LAKE OF THE WOODS DISTRICT HOSPITAL Regular Meeting of the Board of Directors Thursday, May 5, 2016 LWDH Boardroom PRESENT: D. Carrie (Chair), W. Cuthbert, J. Diamond, C. Gasparini, Dr. B. Kyle, Dr. J"
"826","KENORA LAKE OF THE WOODS","826_KENORA_LAKE_OF_THE_WOODS","2016-09-09_board_minutes.pdf","roles/minutes/outputs/extracted/826_KENORA_LAKE_OF_THE_WOODS/2016-09-09_board_minutes.pdf","2016-09-09","MinutesOnly","high","The document contains a 'PRESENT' attendance block immediately following the Board of Directors header, and ends with an adjournment statement.",NA,4.86,6.59,700,"LAKE OF THE WOODS DISTRICT HOSPITAL Regular Meeting of the Board of Directors Thursday, June 9, 2016 Lake of the Woods District Hospital Boardroom PRESENT: M. Balcaen, D. Carrie (Chair), W. Cuthbert, "
"826","KENORA LAKE OF THE WOODS","826_KENORA_LAKE_OF_THE_WOODS","2016-09-01_board_minutes.pdf","roles/minutes/outputs/extracted/826_KENORA_LAKE_OF_THE_WOODS/2016-09-01_board_minutes.pdf","2016-09-01","MinutesOnly","high","The document contains a 'PRESENT' attendance block immediately following the Board of Directors header, and ends with an adjournment statement.",NA,4.44,6.5,700,"LAKE OF THE WOODS DISTRICT HOSPITAL Regular Meeting of the Board of Directors Thursday, September 1, 2016 Lake of the Woods District Hospital Boardroom PRESENT: M. Balcaen, W. Cuthbert, D. Makowsky, S"
"826","KENORA LAKE OF THE WOODS","826_KENORA_LAKE_OF_THE_WOODS","2016-10-06_board_minutes.pdf","roles/minutes/outputs/extracted/826_KENORA_LAKE_OF_THE_WOODS/2016-10-06_board_minutes.pdf","2016-10-06","MinutesOnly","high","The document contains a 'PRESENT' attendance block immediately following the Board of Directors header and ends with an adjournment statement.",NA,4.83,6.47,700,"LAKE OF THE WOODS DISTRICT HOSPITAL Regular Meeting of the Board of Directors Thursday, October 6, 2016 Lake of the Woods District Hospital Boardroom PRESENT: M. Balcaen, W. Cuthbert (arrived at 5:23 "
"826","KENORA LAKE OF THE WOODS","826_KENORA_LAKE_OF_THE_WOODS","2016-11-03_board_minutes.pdf","roles/minutes/outputs/extracted/826_KENORA_LAKE_OF_THE_WOODS/2016-11-03_board_minutes.pdf","2016-11-03","MinutesOnly","high","The document contains a 'PRESENT' attendance block immediately following the Board of Directors header, and ends with an adjournment statement.",NA,4.15,6.36,700,"LAKE OF THE WOODS DISTRICT HOSPITAL Regular Meeting of the Board of Directors Thursday, November 3, 2016 Lake of the Woods District Hospital Boardroom PRESENT: M. Balcaen, D. Carrie, W. Cuthbert, J. D"
"826","KENORA LAKE OF THE WOODS","826_KENORA_LAKE_OF_THE_WOODS","2016-12-01_board_minutes.pdf","roles/minutes/outputs/extracted/826_KENORA_LAKE_OF_THE_WOODS/2016-12-01_board_minutes.pdf","2016-12-01","MinutesOnly","high","The document contains a 'Regular Meeting of the Board of Directors' header with a past meeting date, an explicit attendance block immediately following the header, and ends at an adjournment statement.",NA,4.13,7.14,700,"LAKE OF THE WOODS DISTRICT HOSPITAL Regular Meeting of the Board of Directors Thursday, December 1, 2016 Lake of the Woods District Hospital Boardroom PRESENT: M. Balcaen, D. Carrie, W. Cuthbert, J. D"
"826","KENORA LAKE OF THE WOODS","826_KENORA_LAKE_OF_THE_WOODS","2017-06-09_board_minutes.pdf","roles/minutes/outputs/extracted/826_KENORA_LAKE_OF_THE_WOODS/2017-06-09_board_minutes.pdf","2017-06-09","MinutesOnly","high","The document contains a 'BOARD CHAIR Annual General Meeting' header with a past meeting date, an explicit attendance block immediately following the header, and ends at an adjournment statement.",NA,4.59,7.22,700,"48"" ANNUAL GENERAL MEETING OF THE LAKE OF THE WOODS DISTRICT HOSPITAL Thursday, June 9, 2016 7:01 p.m. Lake of the Woods District Hospital, Training Centre Classroom ATTENDANCE: [Board | Guestss Mark "
"826","KENORA LAKE OF THE WOODS","826_KENORA_LAKE_OF_THE_WOODS","2016-01-07_board_minutes.pdf","roles/minutes/outputs/extracted/826_KENORA_LAKE_OF_THE_WOODS/2016-01-07_board_minutes.pdf","2016-01-07","MinutesOnly","high","The document contains a 'Regular Meeting of the Board of Directors' header, an explicit attendance block with named individuals listed as present and in attendance, and ends with a closing statement and signature block.",NA,3.75,7.26,700,"LAKE OF THE WOODS DISTRICT HOSPITAL Regular Meeting of the Board of Directors Thursday, January 7, 2016 LWDH Boardroom PRESENT: M. Balcaen, D. Carrie (Chair), W. Cuthbert, K. Dawe, J. Diamond, Dr. S. "
"826","KENORA LAKE OF THE WOODS","826_KENORA_LAKE_OF_THE_WOODS","2016-02-04_board_minutes.pdf","roles/minutes/outputs/extracted/826_KENORA_LAKE_OF_THE_WOODS/2016-02-04_board_minutes.pdf","2016-02-04","MinutesOnly","high","The document contains a 'PRESENT' attendance block immediately following the Board of Directors header and ends with an adjournment statement.",NA,3.68,6.34,700,"LAKE OF THE WOODS DISTRICT HOSPITAL Regular Meeting of the Board of Directors Thursday, February 4, 2016 LWDH Boardroom PRESENT: D. Carrie (Chair), W. Cuthbert, K. Dawe, C. Gasparini, Dr. J.K. MacDona"
"826","KENORA LAKE OF THE WOODS","826_KENORA_LAKE_OF_THE_WOODS","2017-01-05_board_minutes.pdf","roles/minutes/outputs/extracted/826_KENORA_LAKE_OF_THE_WOODS/2017-01-05_board_minutes.pdf","2017-01-05","MinutesOnly","high","The document contains a 'Regular Meeting of the Board of Directors' header, an explicit attendance block with named individuals listed as present or in attendance, and ends with an adjournment statement.",NA,3.89,7.16,700,"LAKE OF THE WOODS DISTRICT HOSPITAL Regular Meeting of the Board of Directors Thursday, January 5, 2017 Lake of the Woods District Hospital Boardroom PRESENT: M. Balcaen, D. Carrie, W. Cuthbert, J. Di"
